id,nft_rank,rarity score new,img_url,is_one_of_one,background,mushroom,skin,clothes,mouth,eyes,item,head,accessory,trait_count
7717,505,269.09,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7717/image.svg,No,Yellow,Orange,OG Green,Samuri,O,Wide Up,None,Beanie - Grey,Gold Chain,5
5283,506,269.06,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5283/image.svg,No,Green,Yellow,Brown,Hawaiian Shirt,Fire,Wide Up,None,Top Hat,Flies,5
2874,507,268.98,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2874/image.svg,No,Sky,Green,Dark Green,T-shirt - Heart - Pink,Smile Big,Suspicious,None,Halo,Necktie - Pink,5
6934,508,268.94,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6934/image.svg,No,Yellow,Green,Blue,None,Gasp,Bored,None,None,None,2
4490,509,268.85,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4490/image.svg,No,Pink,Blue,Grey,None,Smile,Suspicious,None,None,None,2
8290,510,268.72,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8290/image.svg,No,Watermelon,Orange,OG Green,Overalls - Red,Tongue,Eye Patch Bored - Left,Axe Left,Mohawk - Green,None,5
3052,511,268.64,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3052/image.svg,No,Spring,Green,OG Green,None,Meh,Eye Roll,None,Cap - Kids,None,3
2719,512,268.59,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2719/image.svg,No,Sunrise,Brown,Brown,None,Gasp,Eye Patch - Left,None,Cap - Kids,None,3
8443,513,268.51,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8443/image.svg,No,Yellow,Pink,Dark Green,T-shirt - Fly - Blue,Blunt,Glasses - Sun,None,None,None,3
678,514,268.39,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_678/image.svg,No,Yellow,Common,Brown,T-shirt - Rocket - Grey,Smile Big,Tired,Ice Sword,None,Necktie - Blue,5
6087,515,268.39,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6087/image.svg,No,Sunrise,Brown,Blue,Pirate,Smile,Right Down,None,Cap - Kids,None,4
899,516,268.37,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_899/image.svg,No,Yellow,Common,Pink,None,Smile Big,Wide Up,None,None,None,2
597,517,268.29,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_597/image.svg,No,Space,Common,Brown,Astronaut,Gasp,Eye Patch - Right,Ice Sword,Bandana - Red,None,5
7034,518,268.17,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7034/image.svg,No,Space,Grey,Grey,Hoodie - White,Tongue,Glasses - Heart,None,Party Hat,Flies,5
3273,519,268.14,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3273/image.svg,No,Orange,Orange,Blue,T-shirt - Fly - Grey,Smile,Lasers,None,Crown,Necktie - Red,5
4302,520,267.93,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4302/image.svg,No,Sky Blue,Blue,Purple,T-shirt - Fly - Grey,Small Gasp,Bored,None,Back Cap - Red,Gold Chain,5
7949,521,267.85,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7949/image.svg,No,Watermelon,Pink,OG Green,Hoodie - Camo,Cigarette,Contentful,None,Back Cap - Red,None,4
4089,522,267.73,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4089/image.svg,No,Sky,Brown,Brown,T-shirt - Fly - Grey,Small Gasp,Hearts,None,Halo,Necktie - Red,5
8204,523,267.60,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8204/image.svg,No,Yellow,Common,Dark Green,Convict,Meh,Bored,Wand Right,Mohawk - Purple,None,5
8018,524,267.60,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8018/image.svg,No,Pink,Ice,Brown,T-shirt - Fly - Red,Smile Big,Wink,None,Cap - Black,None,4
2831,525,267.54,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2831/image.svg,No,Red,Yellow,Dark Green,T-shirt - Fly - Blue,Laugh - Teeth,Wide Up,None,Mohawk - Purple,Necktie - Red,5
2948,526,267.47,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2948/image.svg,No,Brown,Common,Grey,T-shirt - Rocket - Grey,Smile Big,Tired,None,Wizard Hat - Brown,Necktie - Blue,5
3030,527,267.36,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3030/image.svg,No,Space,Grey,Brown,Farmer,O,Suspicious,Lightsaber - Green,Brain,None,5
7946,528,266.89,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7946/image.svg,No,Orange,Red - Spots,Brown,None,Laugh - Teeth,Lasers,None,None,None,2
712,529,266.47,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_712/image.svg,No,Sunrise,Grey,Orange,None,Gasp,Right Up,None,None,None,2
8203,530,266.36,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8203/image.svg,No,Sky Blue,Pink,OG Green,T-shirt - Skull,Small Gasp,Eye Patch - Right,None,Bandana - Red,None,4
8670,531,266.25,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8670/image.svg,No,Grey,Pink,Blue,T-shirt - Rainbow,Rainbow Vom,Suspicious,None,Straw Hat,None,4
6973,532,266.25,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6973/image.svg,No,Yellow,Red - Spots,Grey,Hoodie - White,Gasp,Hearts,None,None,Necktie - Blue,4
7054,533,266.21,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7054/image.svg,No,Grey,Common,Dark Green,Rockstar,Rainbow Vom,Right Down,None,None,Necktie - Red,4
1407,534,266.07,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1407/image.svg,No,Pink,Red - Spots,Orange,T-shirt - Fly - Red,Blunt,Eye Patch - Left,None,Cap - Pink,None,4
527,535,266.00,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_527/image.svg,No,Sky Blue,Pink,Orange,None,Blunt,Tired,None,Beanie - Grey,None,3
7023,536,265.78,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7023/image.svg,No,Space,Red - Spots,OG Green,Zombie,Smile,Eye Patch - Left,None,Crown,None,4
5705,537,265.78,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5705/image.svg,No,Orange,Yellow,Dark Green,Hoodie - Light Blue,Laugh,Wink,None,Beanie - Grey,Gold Chain,5
6564,538,265.50,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6564/image.svg,No,Pink,Common,Orange,T-shirt - Fly - Red,Small Gasp,Wide Up,Lightsaber - Green,Brain,Flies,6
1597,539,265.47,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1597/image.svg,No,Yellow,Brown,Brown,T-shirt - Camo,O,Right Down,Wand Left,Cap - Kids,None,5
1532,540,265.05,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1532/image.svg,No,Pink,Green,Dark Green,T-shirt - Camo,Rainbow Vom,Eye Patch Bored - Right,None,Cap - Pink,None,4
3918,541,264.85,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3918/image.svg,No,Red,Common,Purple,None,Smile Big,Right Up,None,None,None,2
1255,542,264.83,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1255/image.svg,No,Grey,Red - Spots,OG Green,T-shirt - Heart - Black,Cigarette,Wide Down,None,Sailor Hat,Gold Chain,5
914,543,264.83,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_914/image.svg,No,Red,Ice,Purple,Hoodie - Light Blue,Smile Big,Glasses - 3D,None,Bandana - Red,None,4
6514,544,264.70,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6514/image.svg,No,Space,Yellow,Blue,T-shirt - Camo,Gasp,Glasses - Heart,Fire Sword,Beanie - Yellow,None,5
1556,545,264.69,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1556/image.svg,No,Mint,Ice,Brown,T-shirt - Fly - Red,Laugh,Right Down,Lightsaber - Green,Back Cap - Blue,None,5
4525,546,264.50,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4525/image.svg,No,Pink,Brown,Dark Green,T-shirt - Fly - Blue,Smile,Right Up,None,Top Hat,Necktie - Pink,5
7492,547,264.49,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7492/image.svg,No,Sky Blue,Orange,Brown,None,Pipe,Eye Roll,None,None,None,2
6896,548,264.45,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6896/image.svg,No,Mint,Green,OG Green,Samuri,Tongue,Eye Roll,None,Brain,Necktie - Red,5
8549,549,264.44,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8549/image.svg,No,Mint,Orange,Grey,Suit - Red,Rainbow Vom,Hearts,Wand Right,Back Cap - Blue,None,5
8349,550,264.22,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8349/image.svg,No,Space,Ice,OG Green,T-shirt - Camo,Tongue,Suspicious,None,None,None,3
5178,551,264.22,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5178/image.svg,No,Mint,Red - Spots,OG Green,None,Laugh,Suspicious,None,None,None,2
4935,552,264.21,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4935/image.svg,No,Pink,Yellow,Orange,T-shirt - Rainbow,O,Lasers,Axe Left,Cap - Mushroom,None,5
3911,553,263.84,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3911/image.svg,No,Brown,Yellow,Dark Green,T-shirt - Skull,Gasp,Croaked,None,Bandana - Red,Necktie - Blue,5
6005,554,263.65,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6005/image.svg,No,Green,Ice,Brown,Hoodie - Grey,Small Gasp,Wink,None,Mohawk - Pink,None,4
1614,555,263.62,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1614/image.svg,No,Pink,Orange,Blue,Hoodie - Light Blue,Laugh,Right Up,Sword,Cap - Pink,None,5
994,556,263.61,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_994/image.svg,No,Spring,Brown,Grey,Hoodie - Grey,Gasp,Eye Patch - Left,None,Cap - Kids,None,4
6327,557,263.15,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6327/image.svg,No,Orange,Orange,OG Green,T-shirt - Heart - Pink,Laugh - Teeth,Right Up,Fire Sword,Cap - Kids,None,5
892,558,263.06,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_892/image.svg,No,Brown,Orange,OG Green,Hoodie - Grey,Smile,Eye Roll,None,Mohawk - Pink,Necktie - Pink,5
3437,559,262.95,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3437/image.svg,No,Space,Brown,Brown,Convict,Laugh,Excited,None,Mohawk - Green,None,4
5023,560,262.94,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5023/image.svg,No,Spring,Green,Orange,T-shirt - Heart - Pink,Small Gasp,Right Up,Sword,Cap - Mushroom,None,5
8682,561,262.86,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8682/image.svg,No,Brown,Ice,OG Green,Hoodie - Grey,Pipe,Lasers,None,Mohawk - Green,None,4
6364,562,262.78,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6364/image.svg,No,Orange,Brown,Pink,T-shirt - Fly - Grey,Laugh - Teeth,Wide Up,Wand Left,Cap - Mushroom,None,5
5291,563,262.73,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5291/image.svg,No,Yellow,Brown,Orange,T-shirt - Fly - Blue,O,Eye Roll,Axe Right,None,Necktie - Red,5
794,564,262.72,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_794/image.svg,No,Red,Orange,Brown,T-shirt - Rocket - Blue,Small Gasp,Right Down,Lightsaber - Green,Cap - Kids,None,5
6836,565,262.70,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6836/image.svg,No,Grey,Yellow,OG Green,None,Smile,Bored,None,None,None,2
7300,566,262.60,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7300/image.svg,No,Green,Orange,Blue,T-shirt - Rocket - Blue,Laugh - Teeth,Tired,Wand Right,Cap - Kids,None,5
1437,567,262.54,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1437/image.svg,No,Clouds,Brown,Brown,None,Small Gasp,Croaked,None,Cap - Kids,None,3
8,568,262.52,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8/image.svg,No,Brown,Orange,Blue,Hawaiian Shirt,Small Gasp,Wide Up,None,Cap - Pink,None,4
5793,569,262.47,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5793/image.svg,No,Sky Blue,Common,OG Green,T-shirt - Rainbow,Smile,Wide Up,Lightsaber - Blue,Cap - Pink,None,5
2973,570,262.44,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2973/image.svg,No,Red,Yellow,OG Green,Samuri,Laugh,Hearts,Lightsaber - Blue,Top Hat,None,5
1738,571,262.38,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1738/image.svg,No,Sky Blue,Ice,Dark Green,T-shirt - Rocket - Grey,Tongue,Wide Up,Ice Sword,Back Cap - Blue,None,5
7545,572,262.23,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7545/image.svg,No,Purple,Common,Pink,Hoodie - White,Laugh - Teeth,Glasses - Heart,None,Cap - Kids,None,4
3111,573,262.19,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3111/image.svg,No,Space,Common,Purple,T-shirt - Rainbow,Laugh,Wide Up,Lightsaber - Blue,Mohawk - Pink,None,5
4717,574,261.89,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4717/image.svg,No,Swamp,Common,Dark Green,Hoodie - White,Fire,Croaked,Lightsaber - Blue,Beanie - Yellow,None,5
3409,575,261.85,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3409/image.svg,No,Brown,Orange,Grey,T-shirt - Skull,Smile,Right Down,None,Party Hat,Gold Chain,5
3675,576,261.84,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3675/image.svg,No,Mint,Red - Spots,OG Green,Hoodie - White,Laugh,Suspicious,None,Beanie - Yellow,Necktie - Pink,5
3490,577,261.74,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3490/image.svg,No,Sky,Orange,Dark Green,None,Laugh - Teeth,Contentful,None,None,None,2
2949,578,261.73,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2949/image.svg,No,Purple,Orange,Brown,Turtleneck - Blue,Smile Big,Glasses - Sun,None,Afro,Necktie - Red,5
7247,579,261.69,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7247/image.svg,No,Grey,Ice,Orange,Zombie,Laugh,Glasses - Sun,None,None,None,3
1872,580,261.62,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1872/image.svg,No,Pink,Brown,OG Green,T-shirt - Rocket - Grey,Small Gasp,Glasses - Sun,None,Straw Hat,Gold Chain,5
4148,581,261.57,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4148/image.svg,No,Green,Brown,OG Green,T-shirt - Rocket - Blue,Tongue,Eye Patch - Left,None,Bandana - Purple,Necktie - Red,5
4936,582,261.46,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4936/image.svg,No,Mint,Green,Orange,Convict,Smile,Excited,Lightsaber - Blue,Wizard Hat - Brown,None,5
8886,583,261.42,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8886/image.svg,No,Sky Blue,Red - Spots,Brown,Saiyan,Small Gasp,Glasses - 3D,Lightsaber - Blue,Wizard Hat - Purple,None,5
2679,584,261.42,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2679/image.svg,No,Sunrise,Red - Spots,Purple,T-shirt - Rocket - Grey,O,Eye Patch Bored - Right,Lightsaber - Blue,Party Hat,None,5
7152,585,261.35,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7152/image.svg,No,Green,Yellow,OG Green,Hoodie - Camo,Laugh,Lasers,None,Beanie - Yellow,Necktie - Blue,5
1429,586,261.09,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1429/image.svg,No,Purple,Grey,Orange,Saiyan,Small Gasp,Lasers,None,None,Necktie - Red,4
540,587,261.00,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_540/image.svg,No,Watermelon,Orange,Brown,None,Smile,Right Down,None,None,None,2
4834,588,260.76,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4834/image.svg,No,Clouds,Pink,OG Green,Hoodie - Camo,Laugh,Wide Up,None,Brain,None,4
1013,589,260.73,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1013/image.svg,No,Watermelon,Green,Grey,Overalls - Red,Rainbow Vom,Right Down,Lightsaber - Red,Cap - Brown,None,5
8368,590,260.34,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8368/image.svg,No,Sky,Orange,OG Green,None,Smile Big,Right Down,None,None,None,2
881,591,260.28,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_881/image.svg,No,Pink,Green,Grey,None,Gasp,Wide Up,None,None,None,2
2845,592,259.94,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2845/image.svg,No,Brown,Yellow,Blue,T-shirt - Camo,Smile,Croaked,None,Beanie - Yellow,Necktie - Pink,5
1797,593,259.84,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1797/image.svg,No,Mint,Blue,Dark Green,Suit - Red,Smile Big,Glasses - Sun,Axe Left,Bandana - Purple,None,5
1128,594,259.78,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1128/image.svg,No,Sky Blue,Ice,OG Green,T-shirt - Fly - Grey,Gasp,Right Up,Lightsaber - Red,Back Cap - Blue,None,5
1200,595,259.67,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1200/image.svg,No,Mint,Pink,OG Green,T-shirt - Rocket - Blue,Tongue,Wink,None,Back Cap - Blue,None,4
1005,596,259.60,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1005/image.svg,No,Pink,Ice,Blue,Zombie,Tongue,Wide Down,None,Back Cap - White,None,4
5042,597,259.07,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5042/image.svg,No,Sky Blue,Brown,Orange,Hawaiian Shirt,Gasp,Wide Up,None,Cap - Kids,None,4
8513,598,259.02,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8513/image.svg,No,Orange,Brown,OG Green,T-shirt - Rainbow,Laugh - Teeth,Stoned,None,Beanie - Yellow,Gold Chain,5
4297,599,259.02,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4297/image.svg,No,Purple,Common,Brown,Hawaiian Shirt,Blunt,Croaked,Wand Right,Cap - Red,None,5
1813,600,259.02,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1813/image.svg,No,Sunrise,Brown,Dark Green,Turtleneck - Grey,Smile,Wide Down,None,Halo,Necktie - Blue,5
5067,601,259.01,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5067/image.svg,No,Sunrise,Ice,Purple,T-shirt - Rocket - Grey,Blunt,Contentful,None,Back Cap - Blue,None,4
8270,602,258.98,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8270/image.svg,No,Red,Green,Orange,Overalls - Green,Blunt,Lasers,Ice Sword,Mohawk - Purple,None,5
1832,603,258.90,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1832/image.svg,No,Grey,Grey,Dark Green,Suit - Red,Fire,Eye Patch - Left,None,Sailor Hat,None,4
4296,604,258.80,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4296/image.svg,No,Brown,Ice,Dark Green,Hoodie - Pink,Tongue,Suspicious,Fire Sword,None,None,4
494,605,258.73,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_494/image.svg,No,Brown,Red - Spots,Orange,Suit - Red,Small Gasp,Croaked,Lightsaber - Green,Cap - Brown,None,5
4236,606,258.73,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4236/image.svg,No,Space,Orange,Blue,Pirate,Smile,Right Down,None,Wizard Hat - Purple,Flies,5
1267,607,258.66,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1267/image.svg,No,Mint,Common,Dark Green,Samuri,Smile Big,Hearts,Sword,Party Hat,None,5
6549,608,258.60,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6549/image.svg,No,Sky,Red - Spots,Blue,Overalls - Green,Cigarette,Wink,Lightsaber - Green,Brain,None,5
4657,609,258.30,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4657/image.svg,No,Sunrise,Orange,OG Green,Suit - Red,Small Gasp,Glasses - Heart,Wand Right,Beanie - Grey,None,5
2856,610,258.14,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2856/image.svg,No,Sunrise,Common,Dark Green,Hoodie - Pink,Smile Big,Contentful,Sword,Cap - Mushroom,None,5
8626,611,257.96,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8626/image.svg,No,Swamp,Green,Brown,Turtleneck - Blue,Laugh,Suspicious,None,Cap - Pink,None,4
7900,612,257.78,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7900/image.svg,No,Yellow,Yellow,Grey,T-shirt - Heart - Black,Pipe,Right Down,None,Sailor Hat,Gold Chain,5
5493,613,257.69,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5493/image.svg,No,Green,Brown,OG Green,T-shirt - Rocket - Grey,Tongue,Right Down,None,Wizard Hat - Brown,Necktie - Pink,5
3162,614,257.63,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3162/image.svg,No,Sky,Orange,Orange,T-shirt - Fly - Grey,Gasp,Wide Down,None,Afro,Gold Chain,5
6113,615,257.54,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6113/image.svg,No,Brown,Common,Dark Green,Pirate,O,Tired,None,Cap - Pink,None,4
5996,616,257.31,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5996/image.svg,No,Sky,Yellow,Grey,Pirate,Smile,Eye Patch - Right,Lightsaber - Green,Back Cap - Blue,None,5
